image,valid_px,real_px,discarded_px,discard_pct_of_real
3345,1048576,217412,18322,8.43
3346,1048576,156735,94878,60.53
3347,604373,368310,134995,36.65
3348,783848,783784,783784,100.0
3349,1048576,225512,508,0.23
3350,1048576,629514,573637,91.12
3351,1048576,675780,145374,21.51
3352,1048576,94933,1931,2.03
3353,1048576,266781,5044,1.89
3354,1048576,969499,5189,0.54
3355,1048576,324816,6390,1.97
3356,1048576,1032052,11392,1.1
3357,1016994,762089,18035,2.37
3358,1048576,825437,159564,19.33
3359,1048576,252039,28868,11.45
3360,1048576,388266,55451,14.28
3361,1048576,836362,34335,4.11
3362,1048576,62222,5802,9.32
3363,1048576,499245,2147,0.43
3364,1048576,1041310,405,0.04
3365,1048576,657515,312,0.05
3366,1048487,335366,9062,2.7
3367,1048576,847019,17991,2.12
3368,1048576,838497,65408,7.8
3369,1048576,682331,398007,58.33
3370,1048576,767171,767171,100.0
3371,1048576,456102,40689,8.92
3372,1048576,699447,9225,1.32
3373,1048576,7457,7457,100.0
3374,1048576,970453,42187,4.35
3375,1048576,671998,671998,100.0
3376,1048576,621617,165486,26.62
3377,1048576,310130,91768,29.59
3378,1048576,955153,942000,98.62
3379,785340,687591,39,0.01
3380,1048576,244634,244076,99.77
3381,1048576,360873,26902,7.45
3382,636789,358089,101176,28.25
3383,1048576,978852,899,0.09
3384,1048576,554138,4393,0.79
3385,1048576,332987,332987,100.0
3386,1048576,815213,80905,9.92
3387,1048576,363758,4997,1.37
3388,1048576,1048576,1475,0.14
3389,1048576,458526,40756,8.89
3390,1048576,292280,141,0.05
3391,755945,663617,153,0.02
3392,1048576,986575,12783,1.3
3393,1048576,477155,434751,91.11
3394,1048576,424591,7622,1.8
3395,1048576,310497,46307,14.91
3396,1048576,737453,150468,20.4
3397,1048576,960189,10307,1.07
3398,1048576,1036988,465,0.04
3399,1048576,1048576,6611,0.63
3400,1048576,126797,522,0.41
3401,1048576,805853,124370,15.43
3402,1048576,280593,278499,99.25
3403,1048576,636485,85952,13.5
3404,1048576,641914,14137,2.2
3405,1048576,568149,1562,0.27
3406,1048576,630319,90165,14.3
3407,1048576,182348,770,0.42
3408,1048576,177825,80551,45.3
3409,1048576,383739,867,0.23
3410,1048576,719854,677617,94.13
3411,1048576,1023207,1792,0.18
3412,1048576,739220,586571,79.35
3413,1048576,337238,271848,80.61
3414,1048576,917704,917704,100.0
3415,1048576,961707,2036,0.21
3416,1048576,572112,137624,24.06
3417,1048576,976135,125454,12.85
3418,1048576,228637,170948,74.77
3419,1048576,171534,1650,0.96
3420,1048576,654530,281,0.04
3421,1048576,725132,393,0.05
3422,1048576,1019228,242,0.02
3423,1048576,758981,738601,97.31
3424,1048576,1038444,131,0.01
3425,1048576,560869,429221,76.53
3426,1048576,1033666,44037,4.26
3427,605709,503434,68016,13.51
3428,1048576,390070,33445,8.57
3429,1048576,630959,630959,100.0
3430,1048576,764141,26100,3.42
3431,1048576,870925,870925,100.0
3432,1048576,1045164,1044053,99.89
3433,989738,575080,58498,10.17
3434,1048496,584311,573555,98.16
3435,1048576,1020330,804,0.08
3436,1048576,880633,119069,13.52
3437,1048576,388215,320537,82.57
3438,1048576,0,0,0.0
3439,1048576,300731,78,0.03
3440,1048576,335094,16889,5.04
3441,1048576,190903,190903,100.0
3442,1048576,768557,1178,0.15
3443,1048576,713583,82055,11.5
3444,1048576,368985,16974,4.6
3445,928863,756333,5211,0.69
3446,1048576,165624,33,0.02
3447,1048576,808282,56305,6.97
3448,1048576,454161,2247,0.49
3449,1048576,198156,36973,18.66
3450,1048576,771995,22188,2.87
3451,1048576,914904,21024,2.3
3452,1048576,935553,839234,89.7
3453,781978,637717,646,0.1
3454,1048576,180164,140337,77.89
3455,1048576,1039517,1914,0.18
3456,1048576,85221,35111,41.2
3457,1048576,1017970,3078,0.3
3458,1048576,631971,446018,70.58
3459,1048576,652306,652306,100.0
3460,1048576,289882,1100,0.38
3461,1048576,766108,672167,87.74
3462,1048576,703587,662284,94.13
3463,1048576,429283,6177,1.44
3464,1048576,60783,2790,4.59
3465,1048576,224005,120509,53.8
3466,1048576,534449,702,0.13
3467,1048576,1044162,1146,0.11
3468,1048576,151895,8307,5.47
3469,1048576,379607,10663,2.81
3470,1048576,65086,65086,100.0
3471,1048576,994070,8177,0.82
3472,1048576,1014307,1331,0.13
3473,1048576,207053,206323,99.65
3474,1048576,546986,42613,7.79
3475,1048576,716683,16261,2.27
3476,1048576,667176,570589,85.52
3477,1048576,213260,3168,1.49
3478,1048576,946767,99205,10.48
3479,517574,413560,36161,8.74
3480,1048576,1048,1048,100.0
3481,1048576,115101,115101,100.0
3482,1048576,1010862,9248,0.91
3483,902927,818014,43652,5.34
3484,546950,534518,159,0.03
3485,1048576,488983,40672,8.32
3486,1048576,491583,12531,2.55
3487,1048576,231623,231623,100.0
3488,1048576,950795,65139,6.85
3489,1048576,532125,524003,98.47
3490,1048576,699719,551647,78.84
3491,1048576,918299,47253,5.15
3492,1048576,153743,62234,40.48
3493,1048576,353258,18957,5.37
3494,1048576,967427,53956,5.58
3495,1048576,382532,25908,6.77
3496,519138,488468,1876,0.38
3497,1048576,345606,797,0.23
3498,1048576,1047744,1223,0.12
3499,1048576,832903,102811,12.34
3500,1048576,896794,55488,6.19
3501,1048576,293240,293240,100.0
3502,1048576,386402,4507,1.17
3503,1048576,804309,59862,7.44
3504,1048576,808253,94641,11.71
3505,1048576,117547,78427,66.72
3506,1048576,1042474,283,0.03
3507,1048576,219010,38300,17.49
3508,1048576,213221,5692,2.67
3509,1048576,488513,413674,84.68
3510,1048576,605732,30857,5.09
3511,1048576,376591,13323,3.54
3512,1048576,184497,173252,93.91
3513,1048576,1005589,1002763,99.72
3514,1048576,1029502,14758,1.43
3515,1048576,658253,147381,22.39
3516,1048576,545150,161194,29.57
3517,1048576,954278,77896,8.16
3518,490557,228751,34343,15.01
3519,1048576,1048576,1048576,100.0
3520,933223,787016,28810,3.66
3521,1048576,917174,10519,1.15
3522,1048576,604403,43276,7.16
3523,1048576,928657,98081,10.56
3524,1048576,878800,86396,9.83
3525,901257,770879,12897,1.67
3526,1048576,854166,74613,8.74
3527,843249,411916,42892,10.41
3528,1048576,898581,312898,34.82
3529,1048576,755281,18868,2.5
3530,1048576,517250,129850,25.1
3531,783576,689927,43633,6.32
3532,1048576,661907,110631,16.71
3533,1048576,618267,205019,33.16
3534,1048576,607400,65939,10.86
3535,1048576,616982,122820,19.91
3536,1048576,1025295,10283,1.0
3537,1048576,860572,84886,9.86
3538,801626,554537,21255,3.83
3539,1048576,967818,183355,18.95
3540,1048576,836114,23580,2.82
3541,1048576,965916,46738,4.84
3542,1048576,605441,74190,12.25
3543,1048576,773873,54331,7.02
3544,859633,425430,44441,10.45
3545,1048576,500868,60312,12.04
3546,1048576,998735,324,0.03
3547,1048576,1009779,2080,0.21
3548,1048576,731944,87519,11.96
3549,1048576,758297,107062,14.12
3550,1048576,602512,69651,11.56
3551,1048576,770780,156551,20.31
3552,933703,482972,63713,13.19
3553,1048576,971583,117977,12.14
3554,1048576,801399,38125,4.76
3555,1048576,566605,130549,23.04
3556,1048576,985615,26708,2.71
3557,902491,819136,54743,6.68
3558,1048576,622212,22122,3.56
3559,1048576,909643,196557,21.61
3560,1048576,902599,22787,2.52
3561,1048576,593864,110581,18.62
3562,1048576,1048233,364,0.03
3563,1048576,686459,29843,4.35
3564,1048576,615864,48340,7.85
3565,1048576,702793,84153,11.97
3566,1048576,547093,63662,11.64
3567,1048576,1033958,144356,13.96
3568,1048576,869215,840,0.1
3569,1048576,890625,2350,0.26
3570,1048576,484404,4605,0.95
3571,725499,688228,79711,11.58
3572,1048576,871092,64410,7.39
3573,743613,620799,1229,0.2
3574,1048576,857528,181382,21.15
3575,1048576,909676,113504,12.48
3576,1048576,480331,64769,13.48
3577,1048576,947249,68717,7.25
3578,1048576,743526,179903,24.2
3579,1048576,664338,52849,7.96
3580,1048576,908824,1869,0.21
3581,1015894,666724,51399,7.71
3582,1048576,434878,11807,2.72
3583,1048576,614247,199647,32.5
3584,1048576,523688,140225,26.78
3585,1048576,320965,34139,10.64
3586,1048576,684468,3932,0.57
3587,1048576,942135,91967,9.76
3588,1048576,466914,24930,5.34
3589,1048576,1032398,73739,7.14
3590,1048576,746022,80113,10.74
3591,1048576,427022,82832,19.4
3592,1048576,971733,4095,0.42
3593,1048576,936504,31329,3.35
3594,1048576,588296,12816,2.18
3595,1048576,659833,181817,27.56
3596,1048576,925577,18603,2.01
3597,495195,239696,42099,17.56
3598,664582,489348,38125,7.79
3599,1048576,1006262,5156,0.51
3600,1048576,1048576,1048576,100.0
3601,1048576,883397,115659,13.09
3602,1048576,574177,78501,13.67
3603,931518,901474,3418,0.38
3604,1048576,909947,17669,1.94
3605,1048576,886753,62640,7.06
3606,988270,716047,77759,10.86
3607,1048576,1025229,9508,0.93
3608,1048576,995112,149890,15.06
3609,1048576,618673,82249,13.29
3610,1048576,1022815,11904,1.16
3611,1048576,923305,136264,14.76
3612,1048576,1020938,772,0.08
3613,1048576,824262,10934,1.33
3614,1048576,757629,59840,7.9
3615,698228,673610,2568,0.38
3616,1048576,888387,41294,4.65
3617,1048576,1025798,27785,2.71
3618,904670,543891,24947,4.59
3619,1048576,1035658,100267,9.68
3620,730074,416395,76300,18.32
3621,685606,572891,627,0.11
3622,1048576,665773,73475,11.04
3623,1048576,1048576,1048576,100.0
3624,1048576,689746,82663,11.98
3625,1048576,655356,34458,5.26
3626,1048576,947341,39359,4.15
3627,1048576,706649,22274,3.15
3628,1048576,574039,49417,8.61
3629,1048576,963306,47419,4.92
3630,1048576,524019,56031,10.69
3631,1048576,1025527,35145,3.43
3632,1048576,1008578,16180,1.6
3633,1018562,929379,3310,0.36
3634,714612,688538,1719,0.25
3635,551260,545243,97635,17.91
3636,1048576,628053,37831,6.02
3637,1048576,976565,5156,0.53
3638,1048576,831769,49931,6.0
3639,1048576,1048575,224577,21.42
3640,899740,651123,78229,12.01
3641,1048576,472610,112475,23.8
3642,1048576,704355,63644,9.04
3643,1048576,540491,46972,8.69
3644,1048576,800650,91759,11.46
3645,1048576,643391,110241,17.13
3646,699297,653521,108952,16.67
3647,1048576,814031,64503,7.92
3648,1048576,907475,45231,4.98
3649,1048576,921233,22522,2.44
3650,1048576,599379,84456,14.09
3651,772620,508377,8418,1.66
3652,1048576,807427,17591,2.18
3653,1048576,511080,48473,9.48
3654,672522,560238,2123,0.38
3655,1048576,1046463,2938,0.28
3656,1048576,898192,14459,1.61
3657,1048576,449808,43447,9.66
3658,1048576,846124,140424,16.6
3659,904211,859634,455,0.05
3660,1048576,700875,19809,2.83
3661,1048576,499990,23763,4.75
3662,1048576,536557,141348,26.34
3663,1048576,648672,91905,14.17
3664,1048576,845529,71617,8.47
3665,1048576,418929,14758,3.52
3666,1048576,832249,59137,7.11
3667,1048576,406186,38564,9.49
3668,1048576,362718,110228,30.39
3669,1048576,535374,100810,18.83
3670,1048576,1010487,34681,3.43
3671,1048576,638022,61221,9.6
3672,580307,537176,67061,12.48
3673,1048576,587825,66341,11.29
3674,1048576,532730,95430,17.91
3675,1048576,664203,47272,7.12
3676,1048576,831149,44791,5.39
3677,1048576,936314,189773,20.27
3678,1048576,565547,60243,10.65
3679,1048576,844443,85739,10.15
3680,1048576,716097,3818,0.53
3681,1048576,268666,44781,16.67
3682,1048576,701114,84359,12.03
3683,1048576,1008018,52408,5.2
3684,1048576,997718,18821,1.89
3685,1048576,936800,335967,35.86
3686,1048576,913514,86458,9.46
3687,611214,518645,86660,16.71
3688,1048576,1027455,79967,7.78
3689,1048576,502636,4487,0.89
3690,1048576,667151,76304,11.44
3691,1048576,765292,85060,11.11
3692,1048576,619251,116892,18.88
3693,1048576,555819,70925,12.76
3694,1048576,948388,80445,8.48
3695,1048576,739724,33879,4.58
3696,888640,480953,37625,7.82
3697,872256,469975,36886,7.85
3698,1048576,783754,49926,6.37
3699,1048576,465715,216014,46.38
3700,1048576,963829,34807,3.61
3701,1048576,623323,132986,21.34
3702,930262,650921,18973,2.91
3703,1048576,534936,131985,24.67
3704,1048576,384467,57950,15.07
3705,553200,552364,43141,7.81
3706,1048576,927891,24214,2.61
3707,1048576,1020483,5602,0.55
3708,1048576,855027,1238,0.14
3709,1048576,818812,131255,16.03
3710,609195,449154,36854,8.21
3711,1048576,625613,175988,28.13
3712,1048576,526944,53902,10.23
3713,1048576,950661,93555,9.84
3714,1048576,919527,6745,0.73
3715,1048576,556712,38220,6.87
3716,728327,496245,122071,24.6
3717,1048576,1048576,1048576,100.0
3718,1048576,948411,18034,1.9
3719,1048576,852025,44912,5.27
3720,1048576,898644,317467,35.33
3721,1048576,460029,63258,13.75
3722,669222,564060,1541,0.27
3723,1048576,969442,12512,1.29
3724,1048576,597424,59533,9.96
3725,1048576,627453,102376,16.32
3726,1048576,880738,105024,11.92
3727,1048576,930219,7412,0.8
3728,1048576,905717,100223,11.07
3729,1048576,711534,97447,13.7
3730,1048576,813604,79621,9.79
3731,1048576,978028,4089,0.42
3732,1048576,490541,68750,14.02
3733,1048576,638836,99245,15.54
3734,1048576,1047780,649,0.06
3735,1048576,1048576,479364,45.72
3736,1048576,822711,141294,17.17
3737,1048576,639872,195532,30.56
3738,1048576,668620,134540,20.12
3739,1048576,1047999,291,0.03
3740,1048576,657425,40440,6.15
3741,1048576,595678,30394,5.1
3742,959269,502500,21078,4.19
3743,1048576,812398,72857,8.97
3744,1048576,1021353,9436,0.92
3745,756236,496994,7161,1.44
3746,1048576,703039,106101,15.09
3747,1048576,463243,48819,10.54
3748,1048576,684058,24451,3.57
3749,1048576,950090,36891,3.88
3750,1048576,587231,57631,9.81
3751,1048576,1048576,1048576,100.0
3752,814244,802568,76,0.01
3753,1048576,763247,60128,7.88
3754,1048576,856253,96009,11.21
3755,1048576,1038823,20598,1.98
3756,1048576,566446,82540,14.57
3757,1048576,945414,2017,0.21
3758,1048576,856460,7643,0.89
3759,1048576,868782,95606,11.0
3760,1048576,709148,92644,13.06
3761,1048576,829932,20750,2.5
3762,1048576,857379,62819,7.33
3763,812620,749530,140872,18.79
3764,1048576,995977,5129,0.51
3765,1048576,934853,207190,22.16
3766,1048576,851695,53383,6.27
3767,1048576,851088,131576,15.46
3768,1048576,701455,92096,13.13
3769,1048576,968000,7097,0.73
3770,1048576,615529,60798,9.88
3771,1048576,782563,62824,8.03
3772,1048576,476086,135141,28.39
3773,1048576,997405,18419,1.85
3774,1048576,941252,202115,21.47
3775,1048576,545580,56537,10.36
3776,1048576,704860,35917,5.1
3777,1048576,605413,48958,8.09
3778,991766,698643,15869,2.27
3779,1048576,530794,42504,8.01
3780,667423,340337,151053,44.38
3781,1048576,912953,88896,9.74
3782,1048576,761948,47221,6.2
3783,1048576,521283,137793,26.43
3784,672007,454215,109524,24.11
3785,522225,483413,79579,16.46
3786,1048576,581744,30512,5.24
3787,1048576,975222,274,0.03
3788,1048576,747071,45344,6.07
3789,1048576,598801,52906,8.84
3790,1048576,944115,111456,11.81
3791,1048576,1014936,34868,3.44
3792,1048576,913924,17791,1.95
3793,1048576,858695,655,0.08
3794,727229,612573,1238,0.2
3795,1048576,542555,30596,5.64
3796,1048576,812879,79006,9.72
3797,757366,609754,68490,11.23
3798,1048576,602617,95175,15.79
3799,1048576,835467,23943,2.87
3800,1048576,531447,163447,30.76
3801,1048576,801125,28952,3.61
3802,730542,493783,85520,17.32
3803,1048576,1015793,8336,0.82
3804,1048576,516966,49631,9.6
3805,1048576,988850,2016,0.2
3806,1048576,757140,152519,20.14
3807,1048576,1026973,4690,0.46
3808,1048576,795612,19673,2.47
3809,1048576,706601,167761,23.74
3810,1048576,734460,113391,15.44
3811,1048576,764423,58297,7.63
3812,1048576,935425,4493,0.48
3813,1048576,915088,71622,7.83
3814,841658,635500,321260,50.55
3815,1048576,900421,140291,15.58
3816,1048576,794007,220509,27.77
3817,1048576,511040,47788,9.35
3818,1048576,941810,10834,1.15
3819,928776,876819,114197,13.02
3820,1048576,1006204,67088,6.67
3821,1048576,1000693,494,0.05
3822,1048576,789893,1707,0.22
3823,1048576,795705,84358,10.6
3824,1048576,731730,35159,4.8
3825,1048576,904179,181404,20.06
3826,540584,466842,119940,25.69
3827,1048576,854531,35085,4.11
3828,1048576,614693,105725,17.2
3829,1048576,860629,12135,1.41
3830,1048576,1028792,19716,1.92
3831,1048576,446885,43963,9.84
3832,1048576,876080,52016,5.94
3833,1048576,770162,225681,29.3
3834,1048576,829268,124879,15.06
3835,960531,907719,317,0.03
3836,1048576,1021226,44607,4.37
3837,1048576,403554,3858,0.96
3838,1048576,941108,1713,0.18
3839,1048576,1012127,30401,3.0
3840,1048576,597671,95446,15.97
3841,1048576,469109,28279,6.03
3842,1048576,907071,21920,2.42
3843,1048576,873654,133615,15.29
3844,1048576,813785,147456,18.12
3845,1048576,832716,99681,11.97
3846,1048576,483727,61266,12.67
3847,1048576,893437,28020,3.14
3848,1048576,584811,195745,33.47
3849,1048576,879489,2671,0.3
3850,1048576,997166,13350,1.34
3851,1048576,1048576,1048576,100.0
3852,1048576,540984,99270,18.35
3853,1048576,875844,64283,7.34
3854,1048576,714203,89376,12.51
3855,1048576,682072,109163,16.0
3856,1048576,601769,335945,55.83
3857,1048576,1048576,1048576,100.0
3858,1048576,916256,41709,4.55
3859,1048576,267981,50367,18.79
3860,1048576,1007012,42632,4.23
3861,1048576,699067,34792,4.98
3862,1048576,538339,52244,9.7
3863,1048576,562210,45254,8.05
3864,1048576,893460,14305,1.6
3865,1048576,725590,55663,7.67
3866,1048576,997507,13245,1.33
3867,1048576,841738,145880,17.33
3868,490163,264119,69169,26.19
3869,1048576,624995,160325,25.65
3870,1048576,908469,99347,10.94
3871,1048576,911216,6286,0.69
3872,1048576,534177,66605,12.47
3873,1048576,871765,25432,2.92
3874,1048576,939888,77593,8.26
3875,1048576,727066,10777,1.48
3876,1048576,982021,20442,2.08
3877,1048576,1048576,1048576,100.0
3878,1048576,1029495,858,0.08
3879,1048576,444357,54431,12.25
3880,1048576,964336,7573,0.79
3881,1048576,412113,107377,26.06
3882,1048576,850992,145175,17.06
3883,1048576,514149,54173,10.54
3884,1048576,688204,90910,13.21
3885,1048576,927245,110166,11.88
3886,1048576,711808,117851,16.56
3887,569584,568728,45734,8.04
3888,917641,785452,13331,1.7
3889,1048576,904081,56391,6.24
3890,1048576,443772,40565,9.14
3891,1048576,990089,36990,3.74
3892,1048576,970088,562089,57.94
3893,1048576,637318,106401,16.7
3894,1048576,633481,70385,11.11
3895,1048576,1017015,10586,1.04
3896,1048576,1042376,30740,2.95
3897,1048576,627900,43774,6.97
3898,1048576,933455,91739,9.83
3899,1048576,700765,37645,5.37
3900,1048576,1048576,1047300,99.88
3901,1048576,885525,76089,8.59
3902,870694,589470,69999,11.87
3903,656600,505589,12138,2.4
3904,1048576,991371,67923,6.85
3905,1048576,1037580,3533,0.34
3906,957814,736105,60820,8.26
3907,875643,578400,65033,11.24
3908,1048576,728185,23726,3.26
3909,1048576,819295,137856,16.83
3910,1048576,932518,36392,3.9
3911,1048576,479944,13571,2.83
3912,1048576,496329,142624,28.74
3913,1048576,770044,64298,8.35
3914,1048576,992584,713,0.07
3915,1048576,591934,39350,6.65
3916,1048576,558250,42524,7.62
3917,788577,661639,45537,6.88
3918,1048576,541129,39655,7.33
3919,1048576,732185,42110,5.75
3920,1048576,811663,59943,7.39
3921,1048576,870552,122139,14.03
3922,1048576,927733,2361,0.25
3923,815420,599082,32887,5.49
3924,1048576,698969,22040,3.15
3925,1033659,906422,24270,2.68
3926,1048576,509261,69738,13.69
3927,1048576,470650,109738,23.32
3928,1048576,968746,20704,2.14
3929,1048576,903162,54982,6.09
3930,986860,817995,141292,17.27
3931,701046,562920,68271,12.13
3932,1017275,891673,33121,3.71
3933,1048576,892240,228522,25.61
3934,1048576,709685,51015,7.19
3935,1048576,377044,108741,28.84
3936,696458,469437,187396,39.92
3937,1048576,960227,55969,5.83
3938,1020254,431831,96849,22.43
3939,785242,540422,21170,3.92
3940,1048576,655924,52276,7.97
3941,1048576,898372,2365,0.26
3942,1048576,485458,14080,2.9
3943,1044430,592686,31762,5.36
3944,1048576,857860,115320,13.44
3945,1048576,1021637,24427,2.39
3946,1048576,894810,12710,1.42
3947,1048576,875276,106825,12.2
3948,1048576,677813,19091,2.82
3949,1048576,918062,52127,5.68
3950,1048576,532252,69506,13.06
3951,598592,596216,3520,0.59
3952,1048576,521163,49097,9.42
3953,1048576,523276,64011,12.23
3954,1048576,661060,234033,35.4
3955,1048576,1004396,7559,0.75
3956,627598,532565,80995,15.21
3957,1048576,986323,46556,4.72
3958,1048576,559797,27472,4.91
3959,1048576,872936,111620,12.79
3960,759100,543011,30656,5.65
3961,846171,764753,106623,13.94
3962,1048576,956798,43051,4.5
3963,1048576,463076,44023,9.51
3964,1048576,849283,138603,16.32
3965,1048576,427889,21442,5.01
3966,1004654,731131,57451,7.86
3967,1048576,944438,34871,3.69
3968,1048576,733444,221362,30.18
3969,1048576,1017071,86148,8.47
3970,643510,520401,29342,5.64
3971,1048576,874757,17080,1.95
3972,1048576,770127,263705,34.24
3973,1048576,849652,100109,11.78
3974,1048576,786974,198689,25.25
3975,640216,489251,3702,0.76
3976,1048576,842545,34790,4.13
3977,1048576,560617,87120,15.54
3978,1048576,913205,35396,3.88
3979,1048576,587297,28495,4.85
3980,1048576,706557,47049,6.66
3981,1048576,805046,200223,24.87
3982,1048576,1018034,274866,27.0
3983,1048576,835091,153226,18.35
3984,1048576,875871,190449,21.74
3985,1048576,982614,55392,5.64
3986,1048576,849335,87432,10.29
3987,1048576,970005,83090,8.57
3988,1048576,908935,182914,20.12
3989,1048576,298066,33894,11.37
3990,1048576,927322,47938,5.17
3991,1048576,505836,90630,17.92
3992,1048576,632033,122982,19.46
3993,1048576,364966,11350,3.11
3994,1048576,1014267,13666,1.35
3995,1048576,990274,2553,0.26
3996,991250,566510,38780,6.85
3997,1048576,524556,79403,15.14
3998,1048576,779723,54055,6.93
3999,1048576,1018669,337752,33.16
4000,1048576,663659,110112,16.59
4001,1048576,996420,11395,1.14
4002,1048576,1032673,1568,0.15
4003,1048576,751596,87677,11.67
4004,1048576,925542,71242,7.7
4005,1048576,569402,49417,8.68
4006,1048576,726525,28399,3.91
4007,873473,787546,15235,1.93
4008,1048576,998063,12058,1.21
4009,1048576,1044354,11115,1.06
4010,1048576,664568,8285,1.25
4011,1048576,931346,15944,1.71
4012,1048576,710270,124440,17.52
4013,1048576,724720,67882,9.37
4014,1048576,1019865,110203,10.81
4015,1048576,894701,39265,4.39
4016,962242,874626,3589,0.41
4017,1048576,531398,59132,11.13
4018,1048576,777013,60149,7.74
4019,1048576,926060,73023,7.89
4020,1048576,733312,141859,19.34
4021,1048576,840289,33327,3.97
4022,1048576,769117,69845,9.08
4023,1048576,970060,33332,3.44
4024,1048576,912175,78130,8.57
4025,1048576,976181,40198,4.12
4026,1048576,824130,102251,12.41
4027,946646,665212,15978,2.4
4028,1048576,877689,3742,0.43
4029,1048576,668357,163737,24.5
4030,1048576,781313,21931,2.81
4031,1048576,861758,61131,7.09
4032,1048576,13096,13,0.1
4033,1048576,793239,67549,8.52
4034,1048576,883162,65637,7.43
4035,1048576,938974,349117,37.18
4036,1048576,791745,12152,1.53
4037,1048576,648705,35144,5.42
4038,788132,622797,40276,6.47
4039,1048576,494256,42249,8.55
4040,1048576,724885,99715,13.76
4041,1048576,829883,23386,2.82
4042,1048576,468803,39204,8.36
4043,1048576,737093,36371,4.93
4044,1048576,1041278,1040209,99.9
4045,1048576,912416,17585,1.93
4046,1048576,911694,14371,1.58
4047,1048576,676014,70314,10.4
4048,1048576,590759,68283,11.56
4049,1048576,588710,71646,12.17
4050,1048576,1027468,22167,2.16
4051,1048576,797888,17985,2.25
4052,1048576,616869,786,0.13
4053,1048576,875968,58350,6.66
4054,1048576,812058,1990,0.25
4055,1048576,835813,36425,4.36
4056,1048576,521464,97504,18.7
4057,1048576,519046,73503,14.16
4058,1048576,596018,113666,19.07
4059,1048576,639864,76494,11.95
4060,1048576,475410,35283,7.42
4061,1048576,1018686,7531,0.74
4062,1048576,894535,22967,2.57
4063,1048576,975828,32680,3.35
4064,1048576,524088,54323,10.37
4065,846623,571256,117613,20.59
4066,1048576,921469,98484,10.69
4067,1048576,863443,46301,5.36
4068,1048576,668898,79340,11.86
4069,1048576,552085,65082,11.79
4070,1048576,327583,98426,30.05
4071,754540,618052,110301,17.85
4072,1048576,549376,58649,10.68
4073,1048576,913122,59815,6.55
4074,817153,735095,11576,1.57
4075,1048576,906951,3888,0.43
4076,1048576,854409,252747,29.58
4077,1048576,936238,24936,2.66
4078,1048576,534829,57879,10.82
4079,614504,501933,50365,10.03
4080,759563,607529,45492,7.49
4081,1048576,1048576,1048576,100.0
4082,1048576,960239,60046,6.25
4083,1048576,873066,96138,11.01
4084,1048576,926631,83518,9.01
4085,1048576,672452,20421,3.04
4086,1048576,929799,3246,0.35
4087,1048576,1040054,8971,0.86
4088,609194,496832,46089,9.28
4089,1048576,630198,68333,10.84
4090,1048576,1001830,49946,4.99
4091,1048576,583008,57535,9.87
4092,786394,451075,82028,18.19
4093,642977,603539,86431,14.32
4094,1048576,890297,63150,7.09
4095,1048576,863745,127756,14.79
4096,1048576,795548,10642,1.34
4097,1048576,856383,355941,41.56
4098,1048576,468354,62436,13.33
4099,1048576,484212,21013,4.34
4100,1048576,531353,58476,11.01
4101,1048576,564792,80368,14.23
4102,1048576,844402,69268,8.2
4103,1048576,914718,53041,5.8
4104,975653,510360,38001,7.45
4105,1048576,639820,217234,33.95
4106,1048576,1026072,423,0.04
4107,1048576,651132,28041,4.31
4108,1048576,775372,55928,7.21
4109,1048576,617221,60766,9.85
4110,1048576,531323,123277,23.2
4111,1048576,1044680,1694,0.16
4112,1048576,572829,106259,18.55
4113,1048576,519682,50602,9.74
4114,1048576,967954,132438,13.68
4115,1048576,802469,66478,8.28
4116,817596,525728,100309,19.08
4117,1048576,578158,76480,13.23
4118,1048576,972786,4208,0.43
4119,1048576,929612,158,0.02
4120,1048576,894860,243838,27.25
4121,1048576,674809,80193,11.88
4122,1048576,399922,39241,9.81
4123,1048576,989741,4213,0.43
4124,1048576,544547,34028,6.25
4125,1048576,437365,61731,14.11
4126,1048576,831671,74682,8.98
4127,1048576,604714,24782,4.1
4128,1048576,1009437,3339,0.33
4129,1048576,728415,69572,9.55
4130,1048576,1009759,42289,4.19
4131,701530,546350,110225,20.17
4132,1048576,570194,99244,17.41
4133,1048576,882473,81137,9.19
4134,1048576,549776,41934,7.63
4135,1048576,983655,25037,2.55
4136,1048576,980876,32720,3.34
4137,1048576,813933,233259,28.66
4138,1048576,812072,108295,13.34
4139,1048576,916835,55773,6.08
4140,1048576,924578,19980,2.16
4141,1048576,786792,22277,2.83
4142,506733,239650,34264,14.3
4143,1048576,911361,3019,0.33
4144,1048576,739328,15114,2.04
4145,962730,820747,43687,5.32
4146,1048576,894846,91830,10.26
4147,875198,851539,3892,0.46
4148,1048576,415673,77173,18.57
4149,1048576,547771,70474,12.87
4150,1048576,504141,89036,17.66
4151,1048576,676039,70541,10.43
4152,1048576,513318,59575,11.61
4153,1048576,703054,123128,17.51
4154,1048576,1048576,1048576,100.0
4155,1048576,919128,157159,17.1
4156,1020802,753649,53813,7.14
4157,1048576,936419,6668,0.71
4158,511579,251475,47252,18.79
4159,1048576,707226,99493,14.07
4160,1048576,218981,22931,10.47
4161,1048576,918660,14915,1.62
4162,1048576,640310,114355,17.86
4163,1048576,544746,65107,11.95
4164,844452,672841,31251,4.64
4165,582208,579933,3631,0.63
4166,1048576,515952,50000,9.69
4167,1048576,796395,145463,18.27
4168,1048576,690238,78117,11.32
