image,valid_px,real_px,discarded_px,discard_pct_of_real
3341,1048576,472045,388188,82.24
3342,1048576,609826,110120,18.06
3343,1048576,329380,115262,34.99
3344,1048371,656012,449293,68.49
3345,1048576,217412,49572,22.8
3346,1048576,156735,95581,60.98
3347,604373,368310,146502,39.78
3348,783848,783784,783784,100.0
3349,1048576,225512,19609,8.7
3350,1048576,629514,629514,100.0
3351,1048576,675780,263240,38.95
3352,1048576,94933,2205,2.32
3353,1048576,266781,9720,3.64
3354,1048576,969499,27615,2.85
3355,1048576,324816,60605,18.66
3356,1048576,1032052,185546,17.98
3357,1016994,762089,27391,3.59
3358,1048576,825437,277157,33.58
3359,1048576,252039,57466,22.8
3360,1048576,388266,388266,100.0
3361,1048576,836362,124856,14.93
3362,1048576,62222,43304,69.6
3363,1048576,499245,19352,3.88
3364,1048576,1041310,5088,0.49
3365,1048576,657515,24294,3.69
3366,1048487,335366,102444,30.55
3367,1048576,847019,60221,7.11
3368,1048576,838497,111634,13.31
3369,1048576,682331,682331,100.0
3370,1048576,767171,767171,100.0
3371,1048576,456102,87938,19.28
3372,1048576,699447,41701,5.96
3373,1048576,7457,7457,100.0
3374,1048576,970453,110468,11.38
3375,1048576,671998,671998,100.0
3376,1048576,621617,203612,32.76
3377,1048576,310130,272220,87.78
3378,1048576,955153,942223,98.65
3379,785340,687591,2050,0.3
3380,1048576,244634,244304,99.87
3381,1048576,360873,33963,9.41
3382,636789,358089,119353,33.33
3383,1048576,978852,6721,0.69
3384,1048576,554138,22670,4.09
3385,1048576,332987,332987,100.0
3386,1048576,815213,125027,15.34
3387,1048576,363758,122610,33.71
3388,1048576,1048576,52259,4.98
3389,1048576,458526,129695,28.29
3390,1048576,292280,1682,0.58
3391,755945,663617,1001,0.15
3392,1048576,986575,56543,5.73
3393,1048576,477155,435100,91.19
3394,1048576,424591,107784,25.39
3395,1048576,310497,71913,23.16
3396,1048576,737453,183197,24.84
3397,1048576,960189,28360,2.95
3398,1048576,1036988,5825,0.56
3399,1048576,1048576,189913,18.11
3400,1048576,126797,8540,6.74
3401,1048576,805853,176276,21.87
3402,1048576,280593,279334,99.55
3403,1048576,636485,177727,27.92
3404,1048576,641914,33246,5.18
3405,1048576,568149,34855,6.13
3406,1048576,630319,118040,18.73
3407,1048576,182348,19422,10.65
3408,1048576,177825,97733,54.96
3409,1048576,383739,359190,93.6
3410,1048576,719854,678482,94.25
3411,1048576,1023207,21625,2.11
3412,1048576,739220,653064,88.35
3413,1048576,337238,272060,80.67
3414,1048576,917704,917704,100.0
3415,1048576,961707,29976,3.12
3416,1048576,572112,157523,27.53
3417,1048576,976135,973701,99.75
3418,1048576,228637,171161,74.86
3419,1048576,171534,46442,27.07
3420,1048576,654530,3476,0.53
3421,1048576,725132,4575,0.63
3422,1048576,1019228,1803,0.18
3423,1048576,758981,739199,97.39
3424,1048576,1038444,1487,0.14
3425,1048576,560869,451461,80.49
3426,1048576,1033666,278751,26.97
3427,605709,503434,95202,18.91
3428,1048576,390070,42203,10.82
3429,1048576,630959,630959,100.0
3430,1048576,764141,99612,13.04
3431,1048576,870925,870925,100.0
3432,1048576,1045164,1044067,99.9
3433,989738,575080,135479,23.56
3434,1048496,584311,573642,98.17
3435,1048576,1020330,5862,0.57
3436,1048576,880633,217010,24.64
3437,1048576,388215,326897,84.21
3438,1048576,0,0,0.0
3439,1048576,300731,293822,97.7
3440,1048576,335094,165031,49.25
3441,1048576,190903,190903,100.0
3442,1048576,768557,718005,93.42
3443,1048576,713583,126039,17.66
3444,1048576,368985,303726,82.31
3445,928863,756333,37611,4.97
3446,1048576,165624,37151,22.43
3447,1048576,808282,108236,13.39
3448,1048576,454161,252252,55.54
3449,1048576,198156,37282,18.81
3450,1048576,771995,57300,7.42
3451,1048576,914904,46952,5.13
3452,1048576,935553,839738,89.76
3453,781978,637717,3734,0.59
3454,1048576,180164,180164,100.0
3455,1048576,1039517,36951,3.55
3456,1048576,85221,36938,43.34
3457,1048576,1017970,33183,3.26
3458,1048576,631971,631971,100.0
3459,1048576,652306,652306,100.0
3460,1048576,289882,171742,59.25
3461,1048576,766108,766108,100.0
3462,1048576,703587,663008,94.23
3463,1048576,429283,12897,3.0
3464,1048576,60783,3515,5.78
3465,1048576,224005,224005,100.0
3466,1048576,534449,73748,13.8
3467,1048576,1044162,45174,4.33
3468,1048576,151895,54872,36.12
3469,1048576,379607,290138,76.43
3470,1048576,65086,65086,100.0
3471,1048576,994070,49561,4.99
3472,1048576,1014307,9813,0.97
3473,1048576,207053,206417,99.69
3474,1048576,546986,443656,81.11
3475,1048576,716683,49560,6.92
3476,1048576,667176,571813,85.71
3477,1048576,213260,159526,74.8
3478,1048576,946767,161964,17.11
3479,517574,413560,57610,13.93
3480,1048576,1048,1048,100.0
3481,1048576,115101,115101,100.0
3482,1048576,1010862,251544,24.88
3483,902927,818014,102253,12.5
3484,546950,534518,1146,0.21
3485,1048576,488983,85027,17.39
3486,1048576,491583,89471,18.2
3487,1048576,231623,231623,100.0
3488,1048576,950795,175961,18.51
3489,1048576,532125,532125,100.0
3490,1048576,699719,555639,79.41
3491,1048576,918299,145304,15.82
3492,1048576,153743,153743,100.0
3493,1048576,353258,44411,12.57
3494,1048576,967427,162520,16.8
3495,1048576,382532,44624,11.67
3496,519138,488468,8248,1.69
3497,1048576,345606,269073,77.86
3498,1048576,1047744,5753,0.55
3499,1048576,832903,220329,26.45
3500,1048576,896794,114316,12.75
3501,1048576,293240,293240,100.0
3502,1048576,386402,24917,6.45
3503,1048576,804309,102615,12.76
3504,1048576,808253,161397,19.97
3505,1048576,117547,78502,66.78
3506,1048576,1042474,3611,0.35
3507,1048576,219010,219010,100.0
3508,1048576,213221,25745,12.07
3509,1048576,488513,417078,85.38
3510,1048576,605732,103058,17.01
3511,1048576,376591,160398,42.59
3512,1048576,184497,173422,94.0
3513,1048576,1005589,1005589,100.0
3514,1048576,1029502,32958,3.2
3515,1048576,658253,183479,27.87
3516,1048576,545150,183360,33.63
3517,1048576,954278,216072,22.64
3518,490557,228751,41857,18.3
3519,1048576,1048576,1048576,100.0
3520,933223,787016,120733,15.34
3521,1048576,917174,39105,4.26
3522,1048576,604403,66564,11.01
3523,1048576,928657,297641,32.05
3524,1048576,878800,210710,23.98
3525,901257,770879,27623,3.58
3526,1048576,854166,129215,15.13
3527,843249,411916,49060,11.91
3528,1048576,898581,436835,48.61
3529,1048576,755281,70531,9.34
3530,1048576,517250,158491,30.64
3531,783576,689927,141345,20.49
3532,1048576,661907,147737,22.32
3533,1048576,618267,235473,38.09
3534,1048576,607400,83899,13.81
3535,1048576,616982,153369,24.86
3536,1048576,1025295,49116,4.79
3537,1048576,860572,629776,73.18
3538,801626,554537,30786,5.55
3539,1048576,967818,324788,33.56
3540,1048576,836114,85799,10.26
3541,1048576,965916,55961,5.79
3542,1048576,605441,102917,17.0
3543,1048576,773873,79890,10.32
3544,859633,425430,50379,11.84
3545,1048576,500868,75100,14.99
3546,1048576,998735,3569,0.36
3547,1048576,1009779,20159,2.0
3548,1048576,731944,127575,17.43
3549,1048576,758297,129833,17.12
3550,1048576,602512,155085,25.74
3551,1048576,770780,413982,53.71
3552,933703,482972,90666,18.77
3553,1048576,971583,229110,23.58
3554,1048576,801399,86329,10.77
3555,1048576,566605,195784,34.55
3556,1048576,985615,61607,6.25
3557,902491,819136,141498,17.27
3558,1048576,622212,32461,5.22
3559,1048576,909643,236251,25.97
3560,1048576,902599,71814,7.96
3561,1048576,593864,126397,21.28
3562,1048576,1048233,29579,2.82
3563,1048576,686459,46994,6.85
3564,1048576,615864,82780,13.44
3565,1048576,702793,135684,19.31
3566,1048576,547093,90612,16.56
3567,1048576,1033958,215362,20.83
3568,1048576,869215,8037,0.92
3569,1048576,890625,13995,1.57
3570,1048576,484404,7330,1.51
3571,725499,688228,151354,21.99
3572,1048576,871092,124608,14.3
3573,743613,620799,9663,1.56
3574,1048576,857528,316136,36.87
3575,1048576,909676,158959,17.47
3576,1048576,480331,77729,16.18
3577,1048576,947249,126404,13.34
3578,1048576,743526,214600,28.86
3579,1048576,664338,94055,14.16
3580,1048576,908824,17318,1.91
3581,1015894,666724,67448,10.12
3582,1048576,434878,14956,3.44
3583,1048576,614247,223630,36.41
3584,1048576,523688,157736,30.12
3585,1048576,320965,51360,16.0
3586,1048576,684468,35897,5.24
3587,1048576,942135,163144,17.32
3588,1048576,466914,36201,7.75
3589,1048576,1032398,95954,9.29
3590,1048576,746022,111404,14.93
3591,1048576,427022,94809,22.2
3592,1048576,971733,28868,2.97
3593,1048576,936504,73435,7.84
3594,1048576,588296,43966,7.47
3595,1048576,659833,230569,34.94
3596,1048576,925577,88148,9.52
3597,495195,239696,49909,20.82
3598,664582,489348,52155,10.66
3599,1048576,1006262,123712,12.29
3600,1048576,1048576,1048576,100.0
3601,1048576,883397,195721,22.16
3602,1048576,574177,108392,18.88
3603,931518,901474,28364,3.15
3604,1048576,909947,38237,4.2
3605,1048576,886753,217247,24.5
3606,988270,716047,134568,18.79
3607,1048576,1025229,31750,3.1
3608,1048576,995112,221554,22.26
3609,1048576,618673,121030,19.56
3610,1048576,1022815,42395,4.14
3611,1048576,923305,261524,28.32
3612,1048576,1020938,11642,1.14
3613,1048576,824262,62718,7.61
3614,1048576,757629,155882,20.57
3615,698228,673610,16600,2.46
3616,1048576,888387,250692,28.22
3617,1048576,1025798,144697,14.11
3618,904670,543891,40034,7.36
3619,1048576,1035658,192855,18.62
3620,730074,416395,83460,20.04
3621,685606,572891,4402,0.77
3622,1048576,665773,85484,12.84
3623,1048576,1048576,1048576,100.0
3624,1048576,689746,117108,16.98
3625,1048576,655356,59786,9.12
3626,1048576,947341,72614,7.67
3627,1048576,706649,37389,5.29
3628,1048576,574039,64545,11.24
3629,1048576,963306,92703,9.62
3630,1048576,524019,72928,13.92
3631,1048576,1025527,92524,9.02
3632,1048576,1008578,34317,3.4
3633,1018562,929379,91971,9.9
3634,714612,688538,18333,2.66
3635,551260,545243,127101,23.31
3636,1048576,628053,148888,23.71
3637,1048576,976565,19035,1.95
3638,1048576,831769,73005,8.78
3639,1048576,1048575,361879,34.51
3640,899740,651123,143770,22.08
3641,1048576,472610,122267,25.87
3642,1048576,704355,99182,14.08
3643,1048576,540491,56982,10.54
3644,1048576,800650,142234,17.76
3645,1048576,643391,154691,24.04
3646,699297,653521,172120,26.34
3647,1048576,814031,85535,10.51
3648,1048576,907475,202759,22.34
3649,1048576,921233,55294,6.0
3650,1048576,599379,98865,16.49
3651,772620,508377,65801,12.94
3652,1048576,807427,135710,16.81
3653,1048576,511080,84573,16.55
3654,672522,560238,130193,23.24
3655,1048576,1046463,13024,1.24
3656,1048576,898192,93743,10.44
3657,1048576,449808,57452,12.77
3658,1048576,846124,197184,23.3
3659,904211,859634,10893,1.27
3660,1048576,700875,217133,30.98
3661,1048576,499990,38386,7.68
3662,1048576,536557,153020,28.52
3663,1048576,648672,114842,17.7
3664,1048576,845529,107155,12.67
3665,1048576,418929,49708,11.87
3666,1048576,832249,257566,30.95
3667,1048576,406186,50655,12.47
3668,1048576,362718,126077,34.76
3669,1048576,535374,120707,22.55
3670,1048576,1010487,113308,11.21
3671,1048576,638022,90323,14.16
3672,580307,537176,139781,26.02
3673,1048576,587825,83545,14.21
3674,1048576,532730,119877,22.5
3675,1048576,664203,69144,10.41
3676,1048576,831149,147333,17.73
3677,1048576,936314,261924,27.97
3678,1048576,565547,79437,14.05
3679,1048576,844443,130484,15.45
3680,1048576,716097,10973,1.53
3681,1048576,268666,56669,21.09
3682,1048576,701114,129497,18.47
3683,1048576,1008018,168600,16.73
3684,1048576,997718,87756,8.8
3685,1048576,936800,373936,39.92
3686,1048576,913514,121253,13.27
3687,611214,518645,145741,28.1
3688,1048576,1027455,111908,10.89
3689,1048576,502636,58832,11.7
3690,1048576,667151,275154,41.24
3691,1048576,765292,199615,26.08
3692,1048576,619251,147606,23.84
3693,1048576,555819,93421,16.81
3694,1048576,948388,311485,32.84
3695,1048576,739724,98352,13.3
3696,888640,480953,48337,10.05
3697,872256,469975,47868,10.19
3698,1048576,783754,90771,11.58
3699,1048576,465715,221801,47.63
3700,1048576,963829,80780,8.38
3701,1048576,623323,148875,23.88
3702,930262,650921,75152,11.55
3703,1048576,534936,148273,27.72
3704,1048576,384467,77924,20.27
3705,553200,552364,102971,18.64
3706,1048576,927891,361044,38.91
3707,1048576,1020483,53640,5.26
3708,1048576,855027,34715,4.06
3709,1048576,818812,165081,20.16
3710,609195,449154,51374,11.44
3711,1048576,625613,195522,31.25
3712,1048576,526944,74283,14.1
3713,1048576,950661,188892,19.87
3714,1048576,919527,86115,9.37
3715,1048576,556712,64431,11.57
3716,728327,496245,146116,29.44
3717,1048576,1048576,1048576,100.0
3718,1048576,948411,60498,6.38
3719,1048576,852025,72673,8.53
3720,1048576,898644,354343,39.43
3721,1048576,460029,92057,20.01
3722,669222,564060,7485,1.33
3723,1048576,969442,51191,5.28
3724,1048576,597424,100859,16.88
3725,1048576,627453,167906,26.76
3726,1048576,880738,195590,22.21
3727,1048576,930219,58748,6.32
3728,1048576,905717,148929,16.44
3729,1048576,711534,153077,21.51
3730,1048576,813604,129733,15.95
3731,1048576,978028,42770,4.37
3732,1048576,490541,86385,17.61
3733,1048576,638836,129271,20.24
3734,1048576,1047780,3878,0.37
3735,1048576,1048576,479751,45.75
3736,1048576,822711,256804,31.21
3737,1048576,639872,309843,48.42
3738,1048576,668620,193543,28.95
3739,1048576,1047999,1533,0.15
3740,1048576,657425,57598,8.76
3741,1048576,595678,49035,8.23
3742,959269,502500,305297,60.76
3743,1048576,812398,97337,11.98
3744,1048576,1021353,139823,13.69
3745,756236,496994,55106,11.09
3746,1048576,703039,139903,19.9
3747,1048576,463243,67691,14.61
3748,1048576,684058,62428,9.13
3749,1048576,950090,104218,10.97
3750,1048576,587231,89680,15.27
3751,1048576,1048576,1048576,100.0
3752,814244,802568,621,0.08
3753,1048576,763247,92500,12.12
3754,1048576,856253,146034,17.06
3755,1048576,1038823,41171,3.96
3756,1048576,566446,122156,21.57
3757,1048576,945414,23947,2.53
3758,1048576,856460,35951,4.2
3759,1048576,868782,153765,17.7
3760,1048576,709148,159442,22.48
3761,1048576,829932,95782,11.54
3762,1048576,857379,95236,11.11
3763,812620,749530,259780,34.66
3764,1048576,995977,129991,13.05
3765,1048576,934853,392101,41.94
3766,1048576,851695,90016,10.57
3767,1048576,851088,198512,23.32
3768,1048576,701455,107802,15.37
3769,1048576,968000,26610,2.75
3770,1048576,615529,94169,15.3
3771,1048576,782563,112281,14.35
3772,1048576,476086,163902,34.43
3773,1048576,997405,69244,6.94
3774,1048576,941252,257510,27.36
3775,1048576,545580,137581,25.22
3776,1048576,704860,54910,7.79
3777,1048576,605413,61607,10.18
3778,991766,698643,34239,4.9
3779,1048576,530794,69317,13.06
3780,667423,340337,185131,54.4
3781,1048576,912953,118784,13.01
3782,1048576,761948,85365,11.2
3783,1048576,521283,166737,31.99
3784,672007,454215,130827,28.8
3785,522225,483413,150558,31.14
3786,1048576,581744,43156,7.42
3787,1048576,975222,1469,0.15
3788,1048576,747071,65466,8.76
3789,1048576,598801,67127,11.21
3790,1048576,944115,162826,17.25
3791,1048576,1014936,50480,4.97
3792,1048576,913924,88648,9.7
3793,1048576,858695,3474,0.4
3794,727229,612573,14961,2.44
3795,1048576,542555,44007,8.11
3796,1048576,812879,171648,21.12
3797,757366,609754,80514,13.2
3798,1048576,602617,136347,22.63
3799,1048576,835467,65845,7.88
3800,1048576,531447,187479,35.28
3801,1048576,801125,74183,9.26
3802,730542,493783,103845,21.03
3803,1048576,1015793,29246,2.88
3804,1048576,516966,77892,15.07
3805,1048576,988850,19043,1.93
3806,1048576,757140,176029,23.25
3807,1048576,1026973,9013,0.88
3808,1048576,795612,36365,4.57
3809,1048576,706601,197612,27.97
3810,1048576,734460,165915,22.59
3811,1048576,764423,94045,12.3
3812,1048576,935425,91155,9.74
3813,1048576,915088,301728,32.97
3814,841658,635500,336228,52.91
3815,1048576,900421,208174,23.12
3816,1048576,794007,239662,30.18
3817,1048576,511040,64349,12.59
3818,1048576,941810,37446,3.98
3819,928776,876819,198857,22.68
3820,1048576,1006204,116914,11.62
3821,1048576,1000693,5820,0.58
3822,1048576,789893,53989,6.83
3823,1048576,795705,111671,14.03
3824,1048576,731730,66330,9.06
3825,1048576,904179,312185,34.53
3826,540584,466842,135595,29.05
3827,1048576,854531,83368,9.76
3828,1048576,614693,134472,21.88
3829,1048576,860629,182613,21.22
3830,1048576,1028792,99398,9.66
3831,1048576,446885,59320,13.27
3832,1048576,876080,95442,10.89
3833,1048576,770162,255989,33.24
3834,1048576,829268,242010,29.18
3835,960531,907719,9876,1.09
3836,1048576,1021226,98116,9.61
3837,1048576,403554,86244,21.37
3838,1048576,941108,8469,0.9
3839,1048576,1012127,69998,6.92
3840,1048576,597671,111758,18.7
3841,1048576,469109,68370,14.57
3842,1048576,907071,109478,12.07
3843,1048576,873654,294753,33.74
3844,1048576,813785,205259,25.22
3845,1048576,832716,174580,20.97
3846,1048576,483727,80117,16.56
3847,1048576,893437,85468,9.57
3848,1048576,584811,216976,37.1
3849,1048576,879489,27335,3.11
3850,1048576,997166,47376,4.75
3851,1048576,1048576,1048576,100.0
3852,1048576,540984,115623,21.37
3853,1048576,875844,164009,18.73
3854,1048576,714203,148483,20.79
3855,1048576,682072,139423,20.44
3856,1048576,601769,351310,58.38
3857,1048576,1048576,1048576,100.0
3858,1048576,916256,91152,9.95
3859,1048576,267981,81332,30.35
3860,1048576,1007012,79674,7.91
3861,1048576,699067,53600,7.67
3862,1048576,538339,73270,13.61
3863,1048576,562210,62768,11.16
3864,1048576,893460,228271,25.55
3865,1048576,725590,104944,14.46
3866,1048576,997507,33415,3.35
3867,1048576,841738,205097,24.37
3868,490163,264119,72680,27.52
3869,1048576,624995,190559,30.49
3870,1048576,908469,178303,19.63
3871,1048576,911216,23597,2.59
3872,1048576,534177,103862,19.44
3873,1048576,871765,88807,10.19
3874,1048576,939888,219203,23.32
3875,1048576,727066,22841,3.14
3876,1048576,982021,114944,11.7
3877,1048576,1048576,1048576,100.0
3878,1048576,1029495,9443,0.92
3879,1048576,444357,72042,16.21
3880,1048576,964336,98239,10.19
3881,1048576,412113,133017,32.28
3882,1048576,850992,210012,24.68
3883,1048576,514149,86145,16.75
3884,1048576,688204,147217,21.39
3885,1048576,927245,167466,18.06
3886,1048576,711808,164477,23.11
3887,569584,568728,191912,33.74
3888,917641,785452,23967,3.05
3889,1048576,904081,94304,10.43
3890,1048576,443772,51460,11.6
3891,1048576,990089,61313,6.19
3892,1048576,970088,710032,73.19
3893,1048576,637318,147123,23.08
3894,1048576,633481,142724,22.53
3895,1048576,1017015,57951,5.7
3896,1048576,1042376,119136,11.43
3897,1048576,627900,67841,10.8
3898,1048576,933455,162680,17.43
3899,1048576,700765,76497,10.92
3900,1048576,1048576,1048573,100.0
3901,1048576,885525,166545,18.81
3902,870694,589470,277506,47.08
3903,656600,505589,64369,12.73
3904,1048576,991371,138168,13.94
3905,1048576,1037580,16043,1.55
3906,957814,736105,131076,17.81
3907,875643,578400,90035,15.57
3908,1048576,728185,36885,5.07
3909,1048576,819295,211524,25.82
3910,1048576,932518,323805,34.72
3911,1048576,479944,61322,12.78
3912,1048576,496329,197747,39.84
3913,1048576,770044,147952,19.21
3914,1048576,992584,6073,0.61
3915,1048576,591934,51495,8.7
3916,1048576,558250,129554,23.21
3917,788577,661639,73725,11.14
3918,1048576,541129,64933,12.0
3919,1048576,732185,102908,14.05
3920,1048576,811663,87964,10.84
3921,1048576,870552,190317,21.86
3922,1048576,927733,41450,4.47
3923,815420,599082,41361,6.9
3924,1048576,698969,57900,8.28
3925,1033659,906422,57782,6.37
3926,1048576,509261,139372,27.37
3927,1048576,470650,117289,24.92
3928,1048576,968746,126116,13.02
3929,1048576,903162,211384,23.4
3930,986860,817995,217353,26.57
3931,701046,562920,80645,14.33
3932,1017275,891673,87481,9.81
3933,1048576,892240,326267,36.57
3934,1048576,709685,136084,19.18
3935,1048576,377044,119217,31.62
3936,696458,469437,210728,44.89
3937,1048576,960227,170395,17.75
3938,1020254,431831,103074,23.87
3939,785242,540422,29724,5.5
3940,1048576,655924,84639,12.9
3941,1048576,898372,52352,5.83
3942,1048576,485458,18604,3.83
3943,1044430,592686,97650,16.48
3944,1048576,857860,169474,19.76
3945,1048576,1021637,66309,6.49
3946,1048576,894810,73958,8.27
3947,1048576,875276,296936,33.92
3948,1048576,677813,23037,3.4
3949,1048576,918062,84546,9.21
3950,1048576,532252,98503,18.51
3951,598592,596216,22633,3.8
3952,1048576,521163,76251,14.63
3953,1048576,523276,99510,19.02
3954,1048576,661060,274397,41.51
3955,1048576,1004396,82031,8.17
3956,627598,532565,143653,26.97
3957,1048576,986323,69551,7.05
3958,1048576,559797,49976,8.93
3959,1048576,872936,186960,21.42
3960,759100,543011,39710,7.31
3961,846171,764753,143309,18.74
3962,1048576,956798,352248,36.82
3963,1048576,463076,57675,12.45
3964,1048576,849283,230163,27.1
3965,1048576,427889,32693,7.64
3966,1004654,731131,94256,12.89
3967,1048576,944438,120630,12.77
3968,1048576,733444,242469,33.06
3969,1048576,1017071,183864,18.08
3970,643510,520401,37316,7.17
3971,1048576,874757,83305,9.52
3972,1048576,770127,371398,48.23
3973,1048576,849652,137618,16.2
3974,1048576,786974,225566,28.66
3975,640216,489251,49918,10.2
3976,1048576,842545,63992,7.6
3977,1048576,560617,97435,17.38
3978,1048576,913205,96856,10.61
3979,1048576,587297,45357,7.72
3980,1048576,706557,69248,9.8
3981,1048576,805046,518958,64.46
3982,1048576,1018034,379921,37.32
3983,1048576,835091,217253,26.02
3984,1048576,875871,236598,27.01
3985,1048576,982614,100781,10.26
3986,1048576,849335,122682,14.44
3987,1048576,970005,177678,18.32
3988,1048576,908935,335923,36.96
3989,1048576,298066,40176,13.48
3990,1048576,927322,108814,11.73
3991,1048576,505836,116931,23.12
3992,1048576,632033,151882,24.03
3993,1048576,364966,34815,9.54
3994,1048576,1014267,319536,31.5
3995,1048576,990274,33405,3.37
3996,991250,566510,78297,13.82
3997,1048576,524556,108110,20.61
3998,1048576,779723,70732,9.07
3999,1048576,1018669,438957,43.09
4000,1048576,663659,142118,21.41
4001,1048576,996420,44944,4.51
4002,1048576,1032673,6777,0.66
4003,1048576,751596,168039,22.36
4004,1048576,925542,252417,27.27
4005,1048576,569402,90732,15.93
4006,1048576,726525,82263,11.32
4007,873473,787546,31308,3.98
4008,1048576,998063,97463,9.77
4009,1048576,1044354,38800,3.72
4010,1048576,664568,27666,4.16
4011,1048576,931346,89031,9.56
4012,1048576,710270,183467,25.83
4013,1048576,724720,105514,14.56
4014,1048576,1019865,276945,27.16
4015,1048576,894701,112021,12.52
4016,962242,874626,113187,12.94
4017,1048576,531398,85306,16.05
4018,1048576,777013,76588,9.86
4019,1048576,926060,351835,37.99
4020,1048576,733312,158334,21.59
4021,1048576,840289,76105,9.06
4022,1048576,769117,114228,14.85
4023,1048576,970060,136298,14.05
4024,1048576,912175,165048,18.09
4025,1048576,976181,106307,10.89
4026,1048576,824130,130518,15.84
4027,946646,665212,81150,12.2
4028,1048576,877689,38245,4.36
4029,1048576,668357,204202,30.55
4030,1048576,781313,68389,8.75
4031,1048576,861758,239414,27.78
4032,1048576,13096,135,1.03
4033,1048576,793239,397387,50.1
4034,1048576,883162,106863,12.1
4035,1048576,938974,476663,50.76
4036,1048576,791745,49758,6.28
4037,1048576,648705,48272,7.44
4038,788132,622797,87355,14.03
4039,1048576,494256,97005,19.63
4040,1048576,724885,129542,17.87
4041,1048576,829883,73175,8.82
4042,1048576,468803,66217,14.12
4043,1048576,737093,90383,12.26
4044,1048576,1041278,1041278,100.0
4045,1048576,912416,132145,14.48
4046,1048576,911694,58928,6.46
4047,1048576,676014,113733,16.82
4048,1048576,590759,98843,16.73
4049,1048576,588710,97948,16.64
4050,1048576,1027468,33067,3.22
4051,1048576,797888,383922,48.12
4052,1048576,616869,16514,2.68
4053,1048576,875968,94606,10.8
4054,1048576,812058,11652,1.43
4055,1048576,835813,64928,7.77
4056,1048576,521464,114817,22.02
4057,1048576,519046,98727,19.02
4058,1048576,596018,164706,27.63
4059,1048576,639864,110831,17.32
4060,1048576,475410,50519,10.63
4061,1048576,1018686,217157,21.32
4062,1048576,894535,67512,7.55
4063,1048576,975828,84838,8.69
4064,1048576,524088,75421,14.39
4065,846623,571256,140449,24.59
4066,1048576,921469,225671,24.49
4067,1048576,863443,90286,10.46
4068,1048576,668898,108819,16.27
4069,1048576,552085,87364,15.82
4070,1048576,327583,108587,33.15
4071,754540,618052,303354,49.08
4072,1048576,549376,70997,12.92
4073,1048576,913122,89920,9.85
4074,817153,735095,26530,3.61
4075,1048576,906951,37758,4.16
4076,1048576,854409,328638,38.46
4077,1048576,936238,50153,5.36
4078,1048576,534829,84770,15.85
4079,614504,501933,125224,24.95
4080,759563,607529,67424,11.1
4081,1048576,1048576,1048576,100.0
4082,1048576,960239,147029,15.31
4083,1048576,873066,110244,12.63
4084,1048576,926631,182032,19.64
4085,1048576,672452,65872,9.8
4086,1048576,929799,31336,3.37
4087,1048576,1040054,38207,3.67
4088,609194,496832,115886,23.32
4089,1048576,630198,106845,16.95
4090,1048576,1001830,143161,14.29
4091,1048576,583008,90067,15.45
4092,786394,451075,90252,20.01
4093,642977,603539,139867,23.17
4094,1048576,890297,216282,24.29
4095,1048576,863745,161011,18.64
4096,1048576,795548,80631,10.14
4097,1048576,856383,420460,49.1
4098,1048576,468354,79833,17.05
4099,1048576,484212,28990,5.99
4100,1048576,531353,74949,14.11
4101,1048576,564792,97467,17.26
4102,1048576,844402,94146,11.15
4103,1048576,914718,121272,13.26
4104,975653,510360,357694,70.09
4105,1048576,639820,268321,41.94
4106,1048576,1026072,4050,0.39
4107,1048576,651132,64402,9.89
4108,1048576,775372,70437,9.08
4109,1048576,617221,84594,13.71
4110,1048576,531323,138672,26.1
4111,1048576,1044680,7986,0.76
4112,1048576,572829,137963,24.08
4113,1048576,519682,68511,13.18
4114,1048576,967954,271929,28.09
4115,1048576,802469,116397,14.5
4116,817596,525728,184038,35.01
4117,1048576,578158,102569,17.74
4118,1048576,972786,31208,3.21
4119,1048576,929612,2242,0.24
4120,1048576,894860,358068,40.01
4121,1048576,674809,107564,15.94
4122,1048576,399922,71435,17.86
4123,1048576,989741,33544,3.39
4124,1048576,544547,47378,8.7
4125,1048576,437365,75912,17.36
4126,1048576,831671,126440,15.2
4127,1048576,604714,32395,5.36
4128,1048576,1009437,21276,2.11
4129,1048576,728415,106804,14.66
4130,1048576,1009759,82022,8.12
4131,701530,546350,146735,26.86
4132,1048576,570194,146837,25.75
4133,1048576,882473,168452,19.09
4134,1048576,549776,76621,13.94
4135,1048576,983655,86020,8.74
4136,1048576,980876,55169,5.62
4137,1048576,813933,485611,59.66
4138,1048576,812072,143450,17.66
4139,1048576,916835,89022,9.71
4140,1048576,924578,100789,10.9
4141,1048576,786792,59948,7.62
4142,506733,239650,42539,17.75
4143,1048576,911361,24872,2.73
4144,1048576,739328,80552,10.9
4145,962730,820747,90551,11.03
4146,1048576,894846,207422,23.18
4147,875198,851539,31173,3.66
4148,1048576,415673,91334,21.97
4149,1048576,547771,87133,15.91
4150,1048576,504141,125613,24.92
4151,1048576,676039,110480,16.34
4152,1048576,513318,76473,14.9
4153,1048576,703054,175265,24.93
4154,1048576,1048576,1048576,100.0
4155,1048576,919128,267255,29.08
4156,1020802,753649,67025,8.89
4157,1048576,936419,27099,2.89
4158,511579,251475,50797,20.2
4159,1048576,707226,136905,19.36
4160,1048576,218981,28688,13.1
4161,1048576,918660,69926,7.61
4162,1048576,640310,146871,22.94
